years_in_operation,annual_revenue,monthly_cashflow,loan_amount_requested,credit_score,existing_loans,debt_to_income_ratio,collateral_value,loan_to_revenue_ratio,cashflow_adequacy,collateral_coverage,business_type_encoded,repayment_history_encoded,credit_score_category_encoded,business_maturity_encoded
0.8893085995908361,0.3413362161468482,0.01713977358839733,0.10460528185094527,-0.5828307559854636,-0.8029657959562656,0.4850856119675523,0.2936816329470881,-0.9425532472742736,-0.4578425282895731,1.0464276165771629,1,1,1,1
-0.48860989993013726,1.3475012829777833,0.651688838334204,0.613292260629123,-0.8653185120031922,0.16236937590748243,-1.1954377022519707,0.008468593501999874,-1.2370303073662696,0.09761953454110328,-1.7120496130131047,2,0,1,0
-0.48860989993013726,-0.38127756450979633,-0.32968022952923687,-0.41259293005005515,0.8901411146784065,-0.8029657959562656,-0.2930697487471398,-0.3900915639904798,1.2926868917247387,-0.6593563542150255,1.1909049676441326,0,1,0,0
0.29877209979613323,-0.37829212543639057,-0.33070513222253495,-0.41345289569901617,0.9708519021120432,-0.8029657959562656,-1.2685039333049932,-0.4004617820315791,-0.09195254805869885,-0.7570536611492606,-1.3533938088342896,0,2,0,0
-0.48860989993013726,-0.008226708816207727,-0.09165894852602141,0.009722233135303796,-0.9258516025784197,-0.8029657959562656,1.4294666483278708,-0.20560057653938685,0.02364243087997706,-0.6624549237222892,-1.5256727995450914,2,0,3,0
1.2829995994539714,-0.3809828044289113,-0.33099493229443305,-0.4177870606088803,0.18392172463408518,2.093039719634979,1.3929335328013595,-0.4017865728301707,-0.5415340397340509,-0.16800258723665096,-0.9242720514630266,0,1,2,1
-0.48860989993013726,-0.03091463543877638,0.09293309483139958,-0.1731181847706029,-0.3205206968261443,-0.8029657959562656,1.3655336961564761,-0.27698617269953585,-0.9935295437228107,1.5782160461997299,-1.370154044815973,1,2,1,0
1.6766905993171066,-0.2538460291328843,-0.17083798280412563,-0.22955591537390416,1.6871601405855692,0.16236937590748243,0.5800717123364815,-0.21379985999896947,0.7350097102718424,-0.10288847731069617,0.044191346051663145,2,0,0,1
1.479845099385539,0.061737927869062494,0.1530100633947585,-0.015631521454621482,-0.502119968551827,1.1277045477712306,-0.5981212633935098,-0.09542734882851545,-0.5181601856331002,0.5772625102776574,-0.6347954184809568,2,1,1,1
-0.48860989993013726,-0.29740739999891014,-0.24253522742115383,-0.38198230949070805,-1.1175397227333068,-0.8029657959562656,-0.19991030415453598,-0.34221013981888837,-1.5430865135227618,2.5736081307020746,1.6077251218031015,0,0,3,0
-1.2759918996564077,-0.36250366237124054,-0.3176005143371926,-0.3837111476679123,1.3138727487049993,-0.8029657959562656,-1.171691177159738,-0.3771184274294568,1.0355451619329858,-0.8642538395509093,-0.7720922447624986,2,1,0,2
-1.07914639972484,-0.3847294117914785,-0.3340024915771802,-0.4177870606088803,0.6480087523774963,-0.8029657959562656,1.3180406459720113,-0.3997127695468123,1.7236694283178362,-1.0795240815761165,0.035341992518853727,0,1,2,3
-0.8823008997932725,-0.3281017314092488,-0.2994420659297252,-0.3425026316147646,1.2028954159837488,-0.8029657959562656,-1.476742691806108,-0.3549800016012915,0.529841975456885,-0.8838240073810071,-1.038654335373633,0,2,0,3
0.4956175997277008,-0.34527858359619634,-0.2914619615108733,-0.39843318643980585,-0.35078724211375806,2.093039719634979,0.20378062241341455,-0.38740082676077797,-1.2278879869160955,1.6307729021453627,-0.7451224416250447,2,1,1,1
-0.8823008997932725,-0.25265061516031834,-0.1906645486986161,-0.30330823204626695,-2.02553608136172,-0.8029657959562656,0.9344429329436421,-0.32084566017986255,-0.5548327390774991,0.59008999717234,-0.8006488991418361,2,1,3,3
-0.8823008997932725,-0.3777511070500958,-0.32755974119827536,-0.4118488829169703,-0.623186149702282,-0.8029657959562656,1.2541076938006162,-0.3873896116005782,0.13322649675728482,-0.39102460985075926,1.596139495935732,0,0,1,3
-0.8823008997932725,-0.3149847530169633,-0.2727839934623203,-0.3861809349332337,1.071740386404089,-0.8029657959562656,-1.3580100663449461,-0.35541398824687703,-1.4169812090202334,1.4975716491300664,1.069477276144831,1,1,0,3
-1.07914639972484,0.7607319974392552,0.5714636964794921,0.6068812438240121,1.001118447399657,0.16236937590748243,1.4714797311833587,0.3758735366364594,-0.5429917429122514,-0.04299401463592276,-0.6404624254466894,1,1,0,3
2.2672270991118095,0.33962527301892875,0.1767666009959644,-0.1399409630406926,-1.1780728133085345,2.093039719634979,0.3005933785586695,-0.03810836734886191,-1.7166929618184101,1.764884333259562,0.9601196298337575,1,0,3,1
0.10192659986456559,-0.0974456904046179,-0.12976058968618218,-0.27208200413478906,-0.9662069962952381,1.1277045477712306,-0.11771079421988534,-0.3399090292707678,-1.4092915980399958,0.8897407441503632,-1.6067457605052962,0,1,3,0
0.10192659986456559,-0.25782823128994115,-0.2771840067490655,-0.3555444973324888,-1.6018044473351272,1.1277045477712306,0.5471919083626212,-0.33976122948099297,-1.4007860036338273,-0.08273162286392012,-0.02264050608116171,0,1,3,0
1.8735360992486743,-0.23668431225175884,-0.17823141878474488,-0.32969247384358574,0.6782752976651101,1.1277045477712306,1.4020668116829875,-0.27018598047486797,-1.1759528367328247,1.5045296170802254,1.3868934145758578,1,2,2,1
-0.8823008997932725,-0.1454911708078143,-0.12214450243081193,-0.0042649235532011415,-0.6433638465606912,0.16236937590748243,-1.11323819231732,0.03938949112013304,1.386198565571739,-0.7677272321338946,0.2624799897221295,2,1,1,3
-0.2917643999985696,0.12467355653844599,-0.005298527100394114,-0.021503736605760118,-1.5614490536183088,-0.8029657959562656,-1.7617009929128968,0.016221874072925888,-0.8027667292852263,-0.15750561237985292,0.22626985044186265,2,1,3,0
-0.2917643999985696,-0.29690542382195184,-0.29194967382699444,-0.2915206872848553,-0.5727419075562591,1.1277045477712306,0.39740613470392494,-0.30731016344311085,0.7462921142659884,-1.1118966395044805,-0.6829870172422029,1,1,1,0
1.6766905993171066,-0.382578409646782,-0.33305180597546574,-0.4177870606088803,-1.016651238441261,1.1277045477712306,1.5025328793808936,-0.39914059610590885,0.05201362958409467,-0.7913933154453101,0.3001046505252497,2,0,3,1
0.8893085995908361,-0.3739620176359597,-0.3276233558482042,-0.4098399298405998,0.43614293536419996,-0.8029657959562656,-0.0062847918640257785,-0.39523531710779297,-0.27395772010712505,-0.5913365579568253,-0.6588583376142619,1,0,2,1
-0.8823008997932725,0.5059063521689184,0.2755672206298994,0.37996481107690305,-0.03803294080841579,0.16236937590748243,0.19647399930811227,0.7941242109727982,-0.5383660737049545,-0.27683144583281544,1.5518543911986953,0,1,1,3
-0.2917643999985696,-0.32962073134060643,-0.2700945074292174,-0.3772494003764547,1.4147612329970451,-0.8029657959562656,1.3838002539197318,-0.34778127064809794,-0.7626806878114146,0.9894178418168785,0.7991079254343114,0,1,0,0
1.0861540995224037,-0.06092024163736566,-0.015123456367182618,-0.11973086669365977,0.1536551793464714,-0.8029657959562656,0.09600793161020613,0.05443613055843773,-0.46650483734461573,0.2979288379984744,1.6112357583062835,1,2,2,1
-0.8823008997932725,0.16730537883803973,0.21965347748966169,0.06737271925826711,0.6883641460943147,0.16236937590748243,-0.08117767869337394,0.33013671144698714,-0.571825501119313,0.44696235433480913,1.5671811445434125,1,1,2,3
-0.2917643999985696,-0.3254150770321399,-0.30449943059906853,-0.36716448949522856,-0.5222976654102361,-0.8029657959562656,0.12706107980774062,-0.3285408622426115,-0.515100522299698,-0.6763927553191597,1.1513428597453206,1,1,1,0
-0.6854553998617049,-0.07617095416634155,-0.03127450915467307,-0.09511612491374678,1.0414738411164752,0.16236937590748243,-0.4866952610376502,-0.10529989413575233,-0.1784868636964003,0.04764990260750482,-0.1760463507055192,0,1,0,3
-0.48860989993013726,0.043937845066468424,0.06703132986870428,-0.18865113681280166,-0.8047854214279646,-0.8029657959562656,0.12340776825508948,-0.24263183389454637,-1.3587382441289646,1.5835780605214933,-0.8334260817202996,1,0,1,0
0.29877209979613323,0.34496229143759594,0.5412149304383256,0.901844814350189,1.616538201581137,-0.8029657959562656,0.49239223507285457,0.13221166437773463,1.5672983789862744,-0.47065209628593474,-1.6930080051953467,1,0,0,0
-0.8823008997932725,0.08241031333404228,-0.012607143547774915,0.34776799149407456,-0.4415868779765994,-0.8029657959562656,-1.1223714711989479,0.21240346440791702,1.1776949607248772,-0.9449488702494894,-0.5126989725341744,2,0,1,3
-1.4728373995879753,-0.22988260901058194,-0.2575871604237625,-0.2782283962655724,-0.14901027352966628,-0.8029657959562656,0.6513112876131789,-0.19782776957347026,-0.4851624533852955,-0.7110005817668328,1.3540871989117569,0,2,1,2
-1.07914639972484,0.3372344450737969,0.47861458076112245,0.780056923197442,-0.7038969371359187,-0.8029657959562656,0.2731935419137862,0.29407065881651584,1.2231435391053798,-0.44143517148453826,-1.1690096404311485,0,1,1,3
-0.2917643999985696,-0.24980937427329022,-0.23744958957406437,-0.286139512261103,-0.007766395520802017,-0.8029657959562656,1.3089073670903832,-0.25017002371449926,-0.3099225690098899,-0.3653826141604548,0.4661320004314832,0,1,1,0
0.8893085995908361,-0.2838808395920257,-0.2183899336259383,-0.32551334026731543,-0.7240746339943279,3.0583748914987265,-0.17251046750965243,-0.2937318087727388,-0.42906955281464076,0.5704528730555087,0.49292778973427437,0,0,1,1
-0.09491890006700203,-0.275851456658144,-0.24236205420745863,-0.34867045188990814,0.042677846625220936,1.1277045477712306,0.854070078785317,-0.3466591538159727,-1.0632172452879018,0.6656021933370527,-0.5574614423327098,1,1,2,0
2.464072599043377,-0.018666664389634692,-0.07357825135735595,0.24502817165504484,-0.13892142510046168,1.1277045477712306,-1.515102463108945,-0.00010659809499113845,1.5730283958418787,-0.9972623868153668,-1.093725991627174,1,2,1,1
0.29877209979613323,9.237827975447539,10.137926640607093,7.971627448781778,-1.9044699002112648,0.16236937590748243,-1.138811373185878,12.306801882769333,-0.6015273625690556,0.6753211628362701,1.6169264929567146,1,1,3,0
-1.4728373995879753,-0.334955341869711,-0.2769860945048424,-0.3973661681188344,-0.39114263583057646,-0.8029657959562656,-1.2959037699498768,-0.36539287730529335,-1.4517642571233762,2.5495911278709062,1.6148174894504719,1,1,1,2
-0.09491890006700203,-0.3538098051133471,-0.29557570887293866,-0.3743915829789242,0.42605408693499536,3.0583748914987265,-0.4446821781821621,-0.3618729191683249,0.7383685133340054,-0.1683906396545225,-0.2575179658046476,0,1,2,0
-0.09491890006700203,-0.08414306372705564,-0.10016917502761376,0.10994347150077022,-1.2688724491713756,0.16236937590748243,-0.8337598585395081,0.3461104040382292,1.4474360457910103,-0.900480370355244,1.3000628328361463,1,2,3,0
-0.48860989993013726,0.49340665346521767,0.6221751749144375,1.17239527418977,0.8195191756739744,0.16236937590748243,-0.9890255995271813,0.4473293276832156,1.5726693735582782,-0.5907970602788282,-1.3089897210306867,0,2,0,0
2.0703815991802417,-0.13815326495946778,-0.1537609834454486,-0.12779572317071433,-0.623186149702282,0.16236937590748243,0.33529983830885557,-0.13993160788496697,0.12443055463365302,-0.5607663471595146,-0.22408012649695622,1,1,1,1
1.2829995994539714,-0.3834294266150509,-0.33027396626190614,-0.4177870606088803,0.2646325120677219,0.16236937590748243,-0.9689323859876002,-0.4028343892259729,0.5319904135268323,0.05050550306329144,-1.4091296736854502,1,1,2,1
-1.2759918996564077,-0.29406552447339435,-0.2404924903289942,-0.30696650681233645,-0.5626530591270544,-0.8029657959562656,-0.030031316956257985,-0.2774913555853178,0.2645805968391613,-0.16757100365911987,0.36909025686739183,2,0,1,2
0.10192659986456559,-0.10159654802632402,-0.01690113241797205,-0.2983882784670865,0.6782752976651101,1.1277045477712306,0.7883104708375965,-0.33517753342615314,-1.604305788111087,3.1988299817592902,-1.2230325346927777,1,1,2,0
0.10192659986456559,-0.03964423265746337,-0.07831047448261848,0.015547977611926377,-2.0860691719369475,1.1277045477712306,-0.47756198215602236,-0.06523123093828902,0.3007730849477726,-0.6176878889903504,-0.590706502815046,2,1,3,0
-0.48860989993013726,1.315895358977465,1.1623377699019273,1.7150667735823675,-0.8754073604323968,0.16236937590748243,-0.8648130067370428,0.5241952319020282,0.2858516081640623,-0.39475055529255726,-1.6066148045518398,1,1,1,0
0.6924630996592684,-0.3697475917298009,-0.3228522571035407,-0.416118247052926,0.9304965083952248,1.1277045477712306,0.39740613470392494,-0.396283333774313,-1.6001698074298023,1.464757212383352,0.692102373293863,1,0,0,1
-0.48860989993013726,-0.15838280513546235,-0.22856120932011723,-0.15954203538115108,0.05276669505442552,-0.8029657959562656,-0.8337598585395081,-0.18437959086970207,0.04622933224767298,-0.9691098337438385,-0.4040150577246786,0,1,2,0
-0.2917643999985696,-0.02859996560066744,-0.013935982901844153,-0.09719452583147739,-0.7139857855651233,-0.8029657959562656,0.7810038477322943,-0.06583034079074356,-0.5150515919229878,0.1628750735562116,0.20173401380071565,2,2,1,0
-0.6854553998617049,-0.3655182025099315,-0.314048696382832,-0.4090398597276817,0.042677846625220936,0.16236937590748243,-0.9250926473557866,-0.38466963484607003,-1.067190289225261,1.093688596869148,1.2987188685791973,1,1,2,3
-0.2917643999985696,-0.3577169499128953,-0.31680179706586375,-0.3867490389291925,-0.24989875782171217,2.093039719634979,1.2175745782741048,-0.371116914827583,0.22973283215292958,-0.7495931870086167,-0.12117044461016357,2,2,1,0
-1.07914639972484,-0.23214303253668764,-0.1893180386084555,-0.22634866432105433,-1.9650029907864925,-0.8029657959562656,1.107975231694571,-0.13645931417884735,0.3157574498597641,-0.3124993435792489,1.1636096159254687,0,1,3,3
-0.8823008997932725,-0.04901339974240032,-0.002096589720642177,-0.025860749597261347,1.7981374733068196,-0.8029657959562656,-1.2904238026209,0.10148532976199476,0.0987668415249808,-0.1242020959847401,0.89972456733558,2,1,0,3
-0.48860989993013726,-0.2636344097906706,-0.24318904465653363,-0.29161737210489014,-1.581626750476718,0.16236937590748243,0.4595124310989943,-0.24446561272255907,-0.1551904738261633,-0.39222568085976556,0.7338440670081721,1,1,3,0
1.479845099385539,-0.33474871054681726,-0.31118250298881567,-0.3825986913540807,0.21418826992169895,-0.8029657959562656,1.259587661129593,-0.35559943893160806,-0.816150129947068,-0.5868356585536242,0.7142516621519391,1,1,2,1
-1.2759918996564077,-0.330490357855352,-0.30807952173117525,-0.37996625672795314,-0.04812178923762037,-0.8029657959562656,-1.7598743371365713,-0.3799303284434591,-0.8437337196819389,-0.5197931706830277,-1.1422028163421316,2,1,1,2
-1.07914639972484,-0.33946710773842914,-0.2838988864637771,-0.3560350211190471,-1.1982505101669436,-0.8029657959562656,0.44307252911206396,-0.37337837177356886,0.6217696926139251,-0.26321363774096285,-1.4739225961763118,1,0,3,3
-1.2759918996564077,-0.3763958092105729,-0.3289274561717455,-0.4146895319819712,-1.0670954805872839,-0.8029657959562656,0.1398476702420198,-0.39417218000207516,-0.7425704100779008,-0.26249820118672107,0.8141181774703697,1,0,3,2
1.6766905993171066,-0.35915655828553167,-0.32222671304590705,-0.40386883542090757,1.3844946877094313,-0.8029657959562656,-1.3689700010028996,-0.3962452823379211,-0.9952262787223489,-0.41716640547721295,-1.4653450457327835,1,0,0,1
-0.2917643999985696,-0.3311038881159035,-0.2929498374897646,-0.3350700344815424,-2.0356249297909246,-0.8029657959562656,0.44489918488838975,-0.27048308208480154,0.9972273454640943,-0.8148560074626559,1.6357882734436555,1,1,3,0
-0.09491890006700203,-0.3262456957359713,-0.29026741975109827,-0.3154401761399253,1.788048624877615,-0.8029657959562656,1.4678264196307076,-0.3598609995367828,1.4474083000625888,-0.9380605450914692,-1.636937364792541,2,1,0,0
0.10192659986456559,-0.24597697724544965,-0.20321430547069017,-0.30127668905867333,-1.2688724491713756,-0.8029657959562656,0.5325786621520167,-0.3302647925818823,-0.6187339837202523,0.35153695743743335,-1.0641945550613474,1,1,3,0
1.6766905993171066,-0.17473165289867498,-0.13584992534326007,-0.04881997359753985,0.2646325120677219,0.16236937590748243,0.31155331321662294,-0.11926326926119504,1.451818290450996,-0.7207783180662831,-0.6236963524025066,0,1,2,1
-0.48860989993013726,-0.33546760317494384,-0.2978446313870675,-0.3727292236833193,-0.5727419075562591,-0.8029657959562656,-1.0018121899614603,-0.3817409760035599,-0.35787128034452015,-0.3060772661860093,-1.4948838698093192,1,0,1,0
-1.4728373995879753,-0.2750940033985934,-0.26842285579497605,-0.3062682849277327,-1.1478062680209207,-0.8029657959562656,0.7152442397845737,-0.35202000039143755,-0.20530180335818543,-0.6401450926386762,-1.5370463186317258,0,1,3,2
-0.8823008997932725,-0.26383811724766687,-0.2103144072321931,-0.2904616722467172,0.20409942149249438,-0.8029657959562656,-0.28028315831286105,-0.26770893210111435,-0.12962511419106224,0.07661037815783625,0.18350607542180936,1,1,2,3
-0.8823008997932725,0.42534799896243786,0.20427993709019046,0.20818054114960804,-0.07838833452523415,-0.8029657959562656,-1.6411417116754092,0.17657563379633073,-0.8210884284595398,-0.0930884445042264,-0.15379970408807983,2,1,1,3
0.29877209979613323,1.472961238380835,0.4886586271554436,2.968211505488832,0.0830332403420393,-0.8029657959562656,0.8577233903379682,3.5237266771285136,1.5997049284972862,-1.289377307761407,0.5543328969442817,1,2,2,0
0.4956175997277008,-0.35032001637184274,-0.3109810565973743,-0.38119630966535173,0.9304965083952248,2.093039719634979,0.6494846318368531,-0.3409305100671724,0.012280556119112924,-0.6160663406255089,1.6141017536063544,2,0,0,1
-0.6854553998617049,-0.31114623306994926,-0.2734166058143905,-0.3458156034521384,0.5975645102314734,2.093039719634979,-0.377095914458116,-0.34445597564888175,-0.26343189559481067,-0.19745732097151378,-0.5590268621748999,0,1,2,3
1.0861540995224037,0.05254629104173411,0.00790151275984152,0.132722750722506,2.262224501050231,2.093039719634979,-0.7296404792889508,0.059521404626138134,0.3052044116374182,-0.5562804317573495,-0.4086992245339114,0,1,0,1
-0.6854553998617049,-0.10074353594956038,-0.14637108161204762,0.11163836026853638,1.223073112842158,0.16236937590748243,-0.14693728664109446,0.20338056762116766,1.6960817945706228,-1.0718669321686165,0.4912934907777931,2,2,0,3
-0.2917643999985696,-0.3708400512243543,-0.3155012308895407,-0.40050965107943165,-0.9863846931536473,0.16236937590748243,-0.3533493893658836,-0.37380294569541533,0.5499443546323668,-0.053592848625601916,1.1551586964608536,0,1,3,0
-0.48860989993013726,-0.26655411347901725,-0.19170005383356897,-0.3567736466734384,0.4966760259394275,1.1277045477712306,-0.09031095757500199,-0.3634016856930489,-1.336620667165307,2.42641228485797,-1.01661432330847,0,2,2,0
-0.8823008997932725,-0.1946715583587106,-0.17935881174737275,-0.2898165043821859,0.12338863405885765,-0.8029657959562656,-1.502315872674666,-0.29184605969344346,-1.0125519004110426,0.5182342089000971,-0.36758632829106813,2,2,2,3
1.0861540995224037,-0.1825772794605077,-0.2435247886422692,-0.2744192208925327,0.3655209963597678,2.093039719634979,-0.21269689458881497,-0.333490553034326,-0.9337614694905777,-0.554195266776273,-1.4585407631238316,0,0,2,1
0.4956175997277008,-0.37357132035521606,-0.31861128044161763,-0.40835131923360213,0.9405853568244295,1.1277045477712306,0.5106587928361103,-0.3989763741172701,-0.10064318884589832,0.40813875237873076,-1.572457735937783,1,1,0,1
0.29877209979613323,0.041221126468249256,-0.06567589817730592,0.25000324461760964,1.1524511738377259,0.16236937590748243,1.2906408093271275,0.4582304633973408,1.0148731672798847,-0.9800010908674991,0.9231264971989858,1,2,0,0
-0.8823008997932725,0.28913258565641325,0.09331831687819094,0.6598042424114156,0.5874756618022688,-0.8029657959562656,-0.8173199565525779,0.8692155163607235,1.085034567557817,-0.9898670711042249,0.6081449499297731,0,2,2,3
-0.09491890006700203,0.42741520655035575,0.31576814523771213,0.9607696296365482,0.1536551793464714,2.093039719634979,0.3188599363219252,1.431781269981282,1.3111515522678576,-0.8441338181182365,1.0577615794518809,1,0,2,0
-1.07914639972484,0.07714515321960765,0.2020710950787722,0.4458924988424179,1.3744058392802267,-0.8029657959562656,-0.9908522553035068,0.6879696154863468,1.7090034394412421,-0.5548146573052829,0.8497889695364016,0,2,0,3
-0.2917643999985696,0.051800842831574226,-0.10098202888781568,-0.24380614771425277,0.11329978562965307,0.16236937590748243,0.6914977146923414,-0.2098729517633256,-1.6715952105136633,0.7857067539107424,0.3421330970615264,0,1,2,0
-0.48860989993013726,-0.37770081655665966,-0.324969211287284,-0.41319872692645476,0.9809407505412479,-0.8029657959562656,0.569111777678528,-0.39732524218393855,-0.17859744496261282,0.2358332235297451,-0.5408032678974369,0,1,0,0
0.10192659986456559,-0.1170382061976144,-0.09459935901162143,-0.05565606798926568,-0.8249631182863738,0.16236937590748243,0.722550862889876,0.06738773801729166,0.5267290327893626,-0.48248768007942605,0.931024714290454,1,0,1,0
-1.07914639972484,0.08556038325668552,0.21904560416811938,-0.2305448371446472,0.21418826992169895,-0.8029657959562656,0.5289253505993655,-0.15142914979685576,-1.6744486248839126,3.843023750562106,1.0209387061948243,1,0,2,3
0.10192659986456559,-0.20990964666669398,-0.1426496245912101,-0.20827776802424397,-0.845140815144783,-0.8029657959562656,1.462346452301731,-0.14435588844839653,0.1841859716504827,-0.011332362875686201,0.713937041769856,1,0,1,0
1.0861540995224037,-0.24626905424939352,-0.16440936901409386,-0.24162138058596316,0.23436596678010815,-0.8029657959562656,0.594684958547086,-0.1434831086599971,0.35890042955442275,0.07578792816407638,1.3890302152357052,2,1,2,1
-0.6854553998617049,0.5368782100505585,0.7357662006568293,0.9248684518687551,-0.10865487981284791,0.16236937590748243,0.2311804590582983,1.2176588279289466,0.755948270859733,-0.2106529669587564,0.6892098047349323,0,1,1,3
-0.6854553998617049,-0.3617087492297803,-0.3078568704564243,-0.39240077654679384,-0.6332749981314866,1.1277045477712306,1.7728779342770775,-0.37758896348105025,0.1652252183784431,-0.01981495867723391,-0.23404897447344036,0,1,1,3
1.2829995994539714,-0.35497088946043476,-0.3131616254310464,-0.3784102636429072,-0.9056739057200105,-0.8029657959562656,-0.5871613287355564,-0.33588729285022095,0.5755565082898314,-0.7789817012069251,1.6680111382540557,2,0,3,1
-0.48860989993013726,-0.22881185492051426,-0.21315586159568156,-0.33866763920032705,1.1524511738377259,-0.8029657959562656,-1.6064352519252234,-0.30055102671560263,-1.377773631832024,1.0491085342293855,0.777305633074167,1,1,0,0
-0.6854553998617049,-0.2509873138473161,-0.25646683575557117,-0.2258036665771466,-0.5727419075562591,-0.8029657959562656,-1.374449968331876,-0.26430533125121797,0.7284075768104831,-0.9784206220296711,-0.7717141610866939,2,1,1,3
-1.2759918996564077,-0.3705745985992884,-0.32485611857629937,-0.39943372587917797,-0.7846077245695554,-0.8029657959562656,0.8065770286008522,-0.38065590925423726,0.6437043285097885,-0.8654743572992633,0.15402372252126564,1,1,1,2
0.29877209979613323,-0.3459248267563769,-0.2873411458543713,-0.4033238376769998,0.4664094806518137,-0.8029657959562656,-0.06656443248276939,-0.382229636555119,-1.4746576078727374,2.810102807192664,0.4982850717300898,0,1,2,0
-0.09491890006700203,-0.355207825793395,-0.3201875101009657,-0.3767103405520684,0.20409942149249438,1.1277045477712306,-0.79174677568402,-0.3606355465380758,0.7179621579092679,-1.103397761874775,-0.050597836719494554,1,1,2,0
-1.2759918996564077,-0.2741532065480617,-0.271073466208678,-0.36519594008864564,1.6770712921563644,-0.8029657959562656,0.1581142280052755,-0.3211108186102987,-1.4220564612513351,0.3946935676635932,1.3919165266661564,1,0,0,2
0.6924630996592684,-0.333641253340131,-0.29618711634169925,-0.3822042069615222,-0.5424753622686452,0.16236937590748243,1.356400417274848,-0.3594381279160381,-0.8360591025193643,0.09989661344584914,0.4075596000028082,2,1,1,1
0.6924630996592684,0.26930757092693614,0.08046815759256395,0.3040900754312264,0.29489905735533567,-0.8029657959562656,0.8339768652457356,0.07379580017640515,-0.05605030177169289,-0.6457885312402782,-0.9375877336138125,0,1,2,1
0.6924630996592684,-0.33332348071471196,-0.270536275831501,-0.3855222131219686,0.07294439191283471,0.16236937590748243,-0.28576312564183776,-0.36498572693590003,-0.9864932322364979,1.5556228234835028,0.26354099926073926,0,1,2,1
0.29877209979613323,-0.379330682603164,-0.3324368643594869,-0.4177870606088803,0.5471202680854504,-0.8029657959562656,0.35356639607211127,-0.3985895512257388,-0.9302814893102679,-0.6050187678365357,0.5550904585422604,2,0,2,0
-0.6854553998617049,0.14974728893648737,-0.06418095390397803,0.43281707097087657,-0.9964735415828518,-0.8029657959562656,0.8686833249959216,0.49223432844608916,1.0682624667246763,-1.1440407764538247,0.22499912678126605,0,1,3,3
-0.6854553998617049,-0.3608261889082413,-0.3144233159879686,-0.40776204526369714,1.071740386404089,0.16236937590748243,-1.180824456041366,-0.3876311380863079,-1.225649492899879,0.8275524178952435,0.43601313131842545,2,1,0,3
0.29877209979613323,-0.2592037898002122,-0.19916063861133534,-0.24160434133864062,-1.0973620258748977,0.16236937590748243,-0.766173594815462,-0.2712006520668656,0.6581056010583817,-0.2965879164768356,-0.6998842680582376,0,0,3,0
-0.48860989993013726,-0.3670783429543873,-0.3148438795069426,-0.415434740881919,-0.673630391848305,-0.8029657959562656,-0.3003763718524421,-0.3987195269216248,-1.6543539010052182,2.9929208101397498,-0.4132942148338971,1,2,1,0
2.2672270991118095,-0.08844441444642452,-0.05140147756271643,-0.02871443626816816,-1.0368289352996702,-0.8029657959562656,0.43393925023043634,-0.07150771523577368,0.4345598757698112,-0.35620823012398295,-0.3790780356956409,0,2,3,1
-0.48860989993013726,-0.3076101784504206,-0.2561416942114904,-0.32789457508064235,0.042677846625220936,0.16236937590748243,-0.504961818800906,-0.3018755171081175,0.14821184388106468,-0.13830222785563398,0.3244747126150592,1,1,2,0
-1.4728373995879753,-0.1937268744864564,-0.12326836124622156,-0.20668769644455293,0.03258899819601634,-0.8029657959562656,-1.197264358028296,-0.18839411754440624,-0.030365683262576302,0.150116935592327,0.08292492665476475,2,1,2,2
-0.8823008997932725,-0.3611252143934944,-0.31110121760279547,-0.4122729278219293,-0.058210637666824966,-0.8029657959562656,0.9417495560489444,-0.38901000197871954,-1.596465442563146,2.3476693365060446,1.3512759567206738,0,1,1,3
-1.2759918996564077,-0.3641741873529306,-0.3206257443560311,-0.403180036756414,0.385698693218177,-0.8029657959562656,1.1006686085892687,-0.37342012821824105,-0.5887304377159788,-0.31255263814064427,1.72427601535475,2,1,2,2
3.251454598769648,0.1456136305259427,0.28639231355945816,0.07061805044717868,0.20409942149249438,0.16236937590748243,-1.1789978002650403,-0.05113938214734419,-0.47446182696065065,0.6962687500636882,-0.7632382082122796,1,0,2,1
-0.2917643999985696,-0.23605564668538526,-0.2617857273190664,-0.25490553923720577,-0.16918797038807545,0.16236937590748243,-0.6383076904726723,-0.32616204665596427,-0.04342587897242506,-0.9046759709017441,-1.4960083044205008,2,0,1,0
0.4956175997277008,-0.3510163436349255,-0.28990340258761654,-0.3973067889236195,-0.6837192402775095,1.1277045477712306,-1.2904238026209,-0.36707745444850626,-0.9424936100970861,1.6019518871281881,1.4180610778394245,2,1,1,1
-0.2917643999985696,-0.32401162140136497,-0.2625561714126491,-0.3869843612615335,0.3756098447889724,0.16236937590748243,-1.168037865607087,-0.34870281635629435,-1.2765386265969252,2.104928929603644,1.6931718915321892,0,1,2,0
-1.4728373995879753,-0.34916705005242327,-0.311659612863282,-0.379873573549335,0.7388083882403377,-0.8029657959562656,-0.9524924840006701,-0.3655915458574026,0.01296308906166414,-0.6802376694368905,-0.1806790112877964,1,1,0,2
-0.48860989993013726,-0.31970328780226454,-0.27264262757358954,-0.37945146492248083,-0.19945451567568923,-0.8029657959562656,1.2084412993924771,-0.3522020464739651,-1.1063794049614273,1.0135532603071575,0.6864558504975732,2,1,1,0
