applicant_id,business_type,years_in_operation,annual_revenue,monthly_cashflow,loan_amount_requested,credit_score,existing_loans,debt_to_income_ratio,collateral_value,repayment_history,default_flag
APP002375,Services,4,12074176,53646,2595258,761,0,1.519,3479349,Good,0
APP002376,Manufacturing,9,13324599,118522,2577809,686,2,0.657,2996651,Average,1
APP002377,Manufacturing,7,7021546,39230,1668047,590,0,0.221,3019464,Poor,1
APP002378,Services,7,10379136,55386,4656806,664,1,0.255,2518088,Good,0
APP002379,Trading,16,5980752,55975,1806724,635,1,0.608,2007630,Poor,0
APP002380,Services,8,1063754,7188,208597,815,0,0.171,211619,Average,0
APP002381,Services,6,45282260,355043,11493121,729,0,1.716,18057180,Good,0
APP002382,Services,6,25684968,184075,3655797,547,0,1.031,1896917,Average,1
APP002383,Services,3,1049762,10045,484585,527,0,1.641,722651,Good,1
APP002384,Trading,8,9338722,75497,2458690,691,1,1.936,2506737,Good,0
APP002385,Manufacturing,17,34238698,417557,16850797,697,0,1.988,10899770,Good,0
APP002386,Trading,6,6493349,46123,1552011,713,1,1.931,3058231,Poor,1
APP002387,Trading,9,2618577,27064,1137882,653,0,1.461,931177,Good,0
APP002388,Trading,7,29866700,188481,6049623,599,1,0.99,6192968,Poor,0
APP002389,Services,7,5130269,43126,669300,714,0,1.236,542514,Good,1
APP002390,Services,12,1427610,12522,160882,733,1,1.701,240194,Average,1
APP002391,Trading,3,599772,4143,205402,781,1,1.855,343796,Average,1
APP002392,Manufacturing,2,100000,809,50000,727,0,1.917,89548,Poor,0
APP002393,Trading,14,71894854,466884,19944204,594,0,1.488,19276019,Good,0
APP002394,Manufacturing,5,978242,4124,418158,685,0,1.126,538098,Good,1
APP002395,Services,6,14712178,87739,2931301,633,0,1.94,4381962,Average,0
APP002396,Manufacturing,27,1043855,10439,233260,609,2,2.021,336893,Poor,0
APP002397,Manufacturing,12,4703267,49813,2060663,495,1,1.057,3243567,Good,1
APP002398,Manufacturing,4,6674557,43395,1983043,882,0,1.332,3281125,Average,0
APP002399,Trading,14,580901,4395,250406,622,0,1.638,161814,Good,0
APP002400,Trading,12,15384697,68893,3842949,661,1,0.973,2891690,Average,1
APP002401,Manufacturing,0,2428156,14914,629737,671,0,1.676,1008512,Average,1
APP002402,Manufacturing,8,8088291,86222,1349574,677,0,0.312,1639750,Average,0
APP002403,Trading,3,29839278,275015,13921167,403,0,1.014,15877796,Good,0
APP002404,Manufacturing,7,10607725,62388,4865906,647,1,1.067,5757146,Good,0
APP002405,Services,24,3516127,22193,1735865,875,0,1.401,1836612,Good,0
APP002406,Trading,13,68222886,748633,17804730,654,1,0.371,24688061,Average,0
APP002407,Trading,14,3485253,20594,1489757,841,1,0.346,1467393,Poor,0
APP002408,Manufacturing,7,4022274,27960,1069850,667,0,1.811,1556870,Good,1
APP002409,Services,14,2915611,28290,821384,642,3,0.827,660356,Good,0
APP002410,Trading,4,540806,4782,233628,672,0,0.721,382340,Good,0
APP002411,Services,8,476051,3811,81379,669,3,1.726,136098,Average,1
APP002412,Manufacturing,12,1594427,18598,299950,675,1,0.938,410265,Good,0
APP002413,Trading,12,800289,4799,180778,615,3,1.833,190537,Average,1
APP002414,Manufacturing,2,2198525,22744,912985,517,0,0.863,476208,Good,0
APP002415,Trading,21,13658370,75014,3401762,748,1,1.595,2321017,Good,0
APP002416,Services,4,1840628,17113,447764,667,0,1.098,277403,Poor,0
APP002417,Trading,29,5865424,66994,2929934,874,1,1.928,1509817,Average,0
APP002418,Manufacturing,13,1729526,13805,438473,672,1,0.772,694247,Good,0
APP002419,Manufacturing,12,166562632,1699347,33163988,522,2,0.889,64142473,Good,0
APP002420,Trading,4,32657108,359335,11406653,690,0,1.943,5894415,Poor,1
APP002421,Manufacturing,5,2367581,12548,996164,667,1,1.551,666469,Good,0
APP002422,Manufacturing,20,5900929,59295,754393,646,2,1.668,1351128,Average,0
APP002423,Services,19,520933,6163,181053,749,1,0.712,277509,Good,0
APP002424,Trading,7,2535873,22746,289835,713,0,1.111,320866,Poor,0
APP002425,Manufacturing,6,1408022,8050,437237,542,0,0.696,869749,Good,1
APP002426,Services,6,10560217,55172,2141576,615,1,0.644,2913468,Good,1
APP002427,Manufacturing,15,931260,5895,207351,789,3,1.267,311938,Average,0
APP002428,Services,14,44796433,225293,12849336,580,0,1.977,19013991,Good,1
APP002429,Manufacturing,10,3259772,27528,1534840,652,0,0.508,1280137,Good,0
APP002430,Services,8,958225,4549,368214,688,2,0.661,453708,Good,1
APP002431,Trading,7,3670713,22128,1742627,548,0,0.562,1436999,Average,1
APP002432,Services,28,12635529,98968,4599186,696,6,1.904,5814276,Good,0
APP002433,Services,3,7349636,59649,755859,642,0,1.07,412828,Good,1
APP002434,Manufacturing,6,4382498,38909,903820,629,0,0.831,969743,Good,0
APP002435,Services,9,13291361,133535,6144716,514,1,1.753,6503045,Average,1
APP002436,Trading,2,11347841,51748,4055471,653,0,0.665,3801784,Poor,0
APP002437,Trading,5,11769403,56946,5798301,598,2,0.945,3588240,Good,1
APP002438,Manufacturing,24,2680744,12529,435314,804,1,0.29,721076,Good,0
APP002439,Trading,13,2417585,18598,528723,717,3,0.476,597817,Average,0
APP002440,Manufacturing,5,2514977,11356,616036,582,0,0.36,1060173,Good,0
APP002441,Trading,5,1635883,16987,377272,620,0,0.759,661580,Average,0
APP002442,Trading,3,3945439,23771,792230,668,0,1.096,649942,Good,1
APP002443,Services,6,3436056,41210,953114,622,0,0.101,1078920,Good,0
APP002444,Services,11,43443097,357103,15505677,520,3,0.611,24521623,Good,0
APP002445,Trading,10,1686367,13298,378594,699,1,0.484,472956,Good,0
APP002446,Manufacturing,6,788752,8416,104020,714,1,0.631,185426,Average,0
APP002447,Manufacturing,4,8955900,90540,3433808,732,0,0.416,4660891,Average,1
APP002448,Manufacturing,7,3893977,35931,1104357,757,0,0.471,1595101,Good,0
APP002449,Manufacturing,7,1249360,14941,403034,581,0,1.969,677312,Average,0
APP002450,Manufacturing,12,11834175,90951,3339133,752,4,1.43,2281740,Good,1
APP002451,Manufacturing,9,2344751,25568,1069541,553,1,1.599,1472086,Average,0
APP002452,Services,8,34739514,254783,11238163,701,1,1.707,7059193,Good,1
APP002453,Trading,15,903963,10081,424239,609,1,1.419,377923,Good,1
APP002454,Manufacturing,18,1614092,10215,491055,727,0,1.438,402104,Poor,0
APP002455,Trading,9,4315266,28382,936564,517,1,1.351,1264936,Good,1
APP002456,Manufacturing,10,27563059,270547,6675139,724,2,1.434,11787318,Average,0
APP002457,Trading,7,1199488,7124,370463,585,2,1.964,259033,Average,1
APP002458,Trading,4,5980287,36337,1865824,706,1,0.503,3083451,Average,0
APP002459,Trading,13,644523,4325,241654,713,2,0.722,172685,Good,0
APP002460,Trading,11,14352680,141006,2724109,710,2,0.377,2137084,Good,0
APP002461,Services,7,1315757,15234,478326,668,0,1.691,897057,Poor,0
APP002462,Services,9,9014426,88233,3708852,551,0,0.953,1908551,Good,0
APP002463,Trading,15,10276498,113710,3808848,829,0,1.823,3030761,Poor,0
APP002464,Trading,16,248829,2163,72840,669,0,0.882,59971,Average,0
APP002465,Trading,1,4519629,21427,2244774,638,0,0.941,2071524,Good,0
APP002466,Manufacturing,5,1607607,8044,421072,798,0,0.952,440069,Good,0
APP002467,Trading,7,7388422,64919,1053856,575,0,1.264,690030,Good,0
APP002468,Manufacturing,3,907517,6260,388963,651,0,1.556,467798,Good,0
APP002469,Trading,9,1489617,8944,275401,684,2,0.867,302672,Average,0
APP002470,Trading,5,20717471,166819,7982736,636,3,1.447,11474390,Average,0
APP002471,Manufacturing,9,19149597,186149,3285889,695,1,0.538,5918794,Average,0
APP002472,Services,5,772688,5698,82485,601,0,1.153,78078,Poor,1
APP002473,Services,5,50796922,551376,8326603,653,0,1.139,10988881,Poor,0
APP002474,Services,9,100000,1032,50000,681,0,1.789,52853,Good,0
APP002475,Trading,13,5096609,52448,727017,812,3,1.952,407402,Good,1
APP002476,Services,11,528439,6540,94628,837,1,1.076,163859,Good,0
APP002477,Manufacturing,7,6105663,40461,2477986,680,0,0.147,3596362,Average,0
APP002478,Services,2,2252018,21482,918718,773,0,1.705,462352,Good,1
APP002479,Manufacturing,5,745888,8425,318490,587,2,0.201,278474,Good,0
APP002480,Services,5,1135611,10215,495651,885,0,1.009,477551,Average,0
APP002481,Manufacturing,12,1125101,12090,301723,649,0,0.138,518148,Average,0
APP002482,Services,8,3959141,30170,1769814,662,0,0.77,2904388,Poor,1
APP002483,Services,8,15234138,138439,4728291,719,1,1.36,5173770,Good,1
APP002484,Manufacturing,4,64194995,297258,18503491,743,0,0.805,13618815,Poor,1
APP002485,Trading,17,2959889,36647,1146704,666,1,1.911,1237348,Good,0
APP002486,Services,8,5527147,59878,1025437,465,1,1.367,1758849,Poor,0
APP002487,Trading,4,20146564,229806,8376920,723,0,1.328,9872929,Good,0
APP002488,Services,4,1733782,17255,471218,566,1,0.861,317509,Average,0
APP002489,Trading,9,1100803,6293,166131,745,3,0.323,92671,Poor,0
APP002490,Trading,4,63202771,279687,9336614,733,1,1.553,9336641,Average,0
APP002491,Manufacturing,5,2621189,29808,435019,679,0,1.461,314320,Average,0
APP002492,Manufacturing,3,4664839,34843,2128235,746,0,1.107,3442551,Poor,1
APP002493,Services,12,330224,2102,163914,624,2,0.991,150495,Good,1
APP002494,Trading,4,1549591,13709,376224,795,1,1.173,683290,Good,0
APP002495,Trading,18,65412431,501985,14185178,702,1,1.569,20228403,Poor,1
APP002496,Trading,10,7199483,69094,1349963,651,0,1.454,1472128,Average,1
APP002497,Trading,3,3225299,26441,1385351,770,0,1.35,1960391,Poor,0
APP002498,Services,11,29353823,292861,5391798,605,0,1.817,5083176,Average,0
APP002499,Services,17,324278,3657,152292,473,1,1.309,108429,Average,0
APP002500,Trading,7,1877655,10883,688987,539,0,0.128,1340952,Good,0
APP002501,Services,18,117036575,808949,53702363,829,0,1.274,72215832,Good,0
APP002502,Services,10,3336246,26045,1072949,694,1,1.314,548268,Average,1
APP002503,Trading,5,3151726,38400,1185906,677,0,0.232,1144958,Good,0
APP002504,Services,24,23767507,171390,8265940,789,1,0.963,6111023,Good,1
APP002505,Manufacturing,3,21911943,160888,9476437,685,0,1.337,8408205,Poor,1
APP002506,Manufacturing,6,491859,4727,213636,634,0,1.439,124672,Good,1
APP002507,Services,7,6646551,50912,2232690,620,0,1.797,1937145,Good,0
APP002508,Trading,22,55535703,671622,19604273,576,1,1.749,29887187,Good,1
APP002509,Services,12,1395415,16215,654101,567,1,0.371,1132192,Good,1
APP002510,Services,11,2075502,17527,979526,689,3,1.407,1000182,Poor,0
APP002511,Manufacturing,4,3549966,33865,1298222,642,1,1.283,1666525,Average,0
APP002512,Services,7,9911200,46089,1021861,712,1,0.727,574986,Good,0
APP002513,Trading,5,403242,4018,57165,651,0,0.45,36368,Good,0
APP002514,Trading,10,100000,1006,50000,563,0,0.479,66394,Poor,0
APP002515,Trading,15,5193934,37188,695393,704,2,0.537,1224493,Average,0
APP002516,Services,27,23862854,143114,4424356,722,2,1.732,2796113,Good,0
APP002517,Manufacturing,5,2149726,25350,413217,661,1,0.432,466034,Good,0
APP002518,Trading,2,1334681,10307,453916,669,0,0.602,887694,Good,0
APP002519,Services,6,2697454,25933,891921,858,0,0.514,1434377,Poor,0
APP002520,Services,14,40928922,181904,8831111,558,2,1.554,7033139,Average,1
APP002521,Services,4,1254664,9557,229659,562,1,0.451,213068,Good,0
APP002522,Manufacturing,8,8305134,91166,3370329,495,0,0.146,6477348,Good,0
APP002523,Manufacturing,11,643066,4756,304930,681,3,0.961,253543,Good,0
APP002524,Trading,6,659812,6065,79917,468,0,0.68,92812,Good,1
APP002525,Services,9,12657269,74873,1940007,690,2,0.956,2004832,Good,0
APP002526,Manufacturing,4,39459076,301377,14081586,652,1,1.582,17391578,Good,0
APP002527,Manufacturing,16,14388260,171176,6068631,624,1,0.173,5187892,Poor,1
APP002528,Services,6,159137,1414,66276,709,1,0.222,99581,Poor,1
APP002529,Manufacturing,9,1897905,22172,736146,697,0,0.586,627112,Good,0
APP002530,Services,2,4771531,55748,2170909,814,1,1.839,3046115,Good,0
APP002531,Services,3,3681828,44309,688279,717,0,0.421,713507,Average,0
APP002532,Services,14,209298,2433,50000,671,1,2.044,43860,Good,1
APP002533,Manufacturing,6,495080,2076,171369,433,0,1.631,264337,Good,0
APP002534,Manufacturing,4,1021293,12204,438043,750,0,0.967,853246,Good,0
APP002535,Services,2,3012848,16004,1002728,747,0,1.521,1808984,Good,0
APP002536,Services,15,206632,929,100257,812,1,1.136,63187,Good,0
APP002537,Services,12,9008383,41692,3767538,445,1,1.225,4451800,Poor,0
APP002538,Manufacturing,11,3156222,22328,1200363,692,0,1.203,1851163,Good,1
APP002539,Services,19,813538,7598,100962,753,1,1.383,135685,Good,1
APP002540,Services,6,4632695,34834,662924,782,0,0.215,1053741,Good,0
APP002541,Services,3,388296,1700,160729,716,0,1.271,315459,Good,1
APP002542,Services,8,3265202,26570,585434,672,2,1.562,593283,Good,1
APP002543,Services,21,265546,2084,50000,590,0,0.69,82815,Average,0
APP002544,Trading,8,295015,3089,136976,654,0,1.959,87816,Good,1
APP002545,Manufacturing,15,1902524,12360,868163,718,0,0.374,1566706,Poor,1
APP002546,Trading,3,1149868,6875,215477,734,0,1.83,359339,Average,1
APP002547,Manufacturing,4,6050513,38115,2493310,499,1,1.435,3195055,Average,0
APP002548,Trading,13,3592045,24058,428142,705,1,1.412,741349,Good,0
APP002549,Trading,8,82437785,755105,17643598,518,1,1.814,26464253,Good,0
APP002550,Manufacturing,7,2349976,19025,821238,690,3,1.83,1090882,Good,1
APP002551,Manufacturing,15,100000,697,50000,565,3,0.906,95950,Good,1
APP002552,Manufacturing,13,174679,1272,50000,531,2,1.54,34769,Good,0
APP002553,Services,9,592429,4299,136545,849,1,0.246,271649,Poor,0
APP002554,Services,1,500000000,6135027,92869112,513,0,0.982,67947622,Average,0
APP002555,Manufacturing,8,3341319,20409,1669029,602,1,1.932,2036655,Good,0
APP002556,Services,10,18965034,208309,6986583,667,0,0.621,5918449,Poor,1
APP002557,Trading,2,15106207,152095,3961883,445,0,0.195,3596876,Good,1
APP002558,Manufacturing,10,537642,2265,70033,748,0,1.208,101390,Good,0
APP002559,Manufacturing,15,255269,3176,86655,609,0,0.775,47839,Good,0
APP002560,Trading,8,9252747,96879,3300275,563,2,0.921,6307222,Good,0
APP002561,Services,4,121605,1198,51872,750,0,1.207,47692,Good,0
APP002562,Services,1,14309569,107956,3082721,518,0,1.281,2801573,Good,1
APP002563,Manufacturing,10,3016860,26528,1486018,714,0,0.931,2667915,Good,0
APP002564,Manufacturing,2,8401190,52736,2316933,656,0,1.064,3816577,Good,0
APP002565,Trading,11,5720251,25525,1249174,677,1,2.037,1883233,Good,0
APP002566,Manufacturing,21,6755470,75212,1617122,686,1,1.969,1163580,Good,0
APP002567,Manufacturing,5,4014887,46722,1235920,672,1,1.494,2044737,Good,0
APP002568,Manufacturing,7,5336397,29460,2533084,436,0,0.407,2637318,Good,1
APP002569,Services,21,4238618,45461,1670284,604,1,0.834,3325256,Good,0
APP002570,Services,8,447866,4632,148173,574,1,1.828,223278,Average,0
APP002571,Trading,6,1919319,10850,316925,772,2,1.005,555835,Good,0
APP002572,Services,14,96560893,741771,15424764,693,2,2.015,24690079,Good,0
APP002573,Manufacturing,6,5550744,42683,1670101,663,1,1.078,2323707,Poor,1
APP002574,Trading,4,18866436,198091,7385898,843,0,1.737,11628938,Good,0
APP002575,Manufacturing,11,830385,9256,332490,469,0,0.167,464231,Good,0
APP002576,Trading,14,830845,4118,158164,819,0,0.925,91228,Good,0
APP002577,Services,4,559076,4952,78292,659,0,1.43,79723,Average,0
APP002578,Trading,9,483363,5082,122669,592,1,1.791,119556,Poor,0
APP002579,Trading,7,306833,3288,143373,610,0,1.258,225233,Good,1
APP002580,Trading,7,4962799,26798,1578899,614,1,0.479,2154028,Good,0
APP002581,Manufacturing,4,1993679,17037,454638,808,0,1.783,643646,Good,0
APP002582,Services,11,13491930,152634,3095791,695,1,1.242,5481012,Good,0
APP002583,Trading,18,2421553,16517,370097,754,1,0.355,476670,Poor,1
APP002584,Trading,4,100000,770,50000,583,1,1.031,41370,Good,0
APP002585,Trading,11,7058797,76726,2940307,683,2,1.528,1525018,Good,1
APP002586,Trading,14,177266,870,86403,768,2,1.057,63873,Good,0
APP002587,Manufacturing,9,4914837,55680,1477586,780,1,1.805,806567,Good,0
APP002588,Services,11,1140895,7712,190399,538,5,1.155,162904,Good,1
APP002589,Manufacturing,5,4864892,20329,1815481,740,1,1.259,2636978,Average,0
APP002590,Services,17,438702,2683,176672,669,4,0.701,128463,Good,0
APP002591,Services,15,12082277,59354,1554746,716,2,1.174,968427,Good,0
APP002592,Services,16,4012135,19806,1765562,629,1,0.573,3453936,Good,1
APP002593,Trading,3,2009214,19972,867435,808,0,0.528,1730842,Average,0
APP002594,Trading,10,282994,1683,81789,696,1,0.682,119046,Good,0
APP002595,Manufacturing,5,51887705,620379,16820385,601,1,0.234,11149385,Good,0
APP002596,Services,18,989866,8384,381457,637,4,0.61,660790,Good,0
APP002597,Manufacturing,4,5043606,40352,1869660,743,0,0.906,2447049,Good,0
APP002598,Trading,9,858429,6683,91520,740,1,0.399,70755,Poor,0
APP002599,Manufacturing,1,500000000,4969115,74487060,660,0,0.353,101565958,Good,0
APP002600,Manufacturing,9,4458441,35380,735804,629,0,1.939,411368,Good,1
APP002601,Trading,3,1339125,7014,538690,751,0,0.911,1055135,Poor,0
APP002602,Manufacturing,11,9002367,103540,2484954,619,0,0.867,4321206,Good,0
APP002603,Services,7,10775130,83363,3428657,606,0,0.609,3055500,Average,0
APP002604,Manufacturing,6,6262984,29958,2562030,900,0,1.074,2890912,Average,0
APP002605,Manufacturing,19,2394481,20539,566038,725,3,1.383,618637,Good,0
APP002606,Trading,25,7912104,75649,3161329,691,1,0.945,5665864,Good,0
APP002607,Manufacturing,2,2641322,17071,731434,609,0,0.848,754804,Poor,0
APP002608,Manufacturing,6,3336153,36151,836947,640,1,1.481,478708,Good,0
APP002609,Services,12,1127158,10987,262870,798,3,2.055,216087,Good,0
APP002610,Manufacturing,10,400374,3838,194572,752,0,1.768,160201,Good,0
APP002611,Services,12,8522320,65396,3483833,609,1,0.375,6702412,Good,0
APP002612,Manufacturing,7,8685008,105806,938661,630,0,1.339,1770391,Good,0
APP002613,Manufacturing,15,26290549,169615,12697446,548,2,0.213,12073873,Good,0
APP002614,Services,9,3832200,34416,1571875,694,0,1.303,792461,Good,0
APP002615,Manufacturing,10,2601788,17541,415427,300,0,0.982,529875,Good,0
APP002616,Manufacturing,3,406296,4214,53035,501,0,1.033,89939,Good,1
APP002617,Trading,8,3327311,15188,742914,675,0,1.217,670782,Good,0
APP002618,Manufacturing,13,6340795,28845,2217202,413,0,1.511,2568774,Good,0
APP002619,Services,9,232482,2539,80582,896,1,1.536,61176,Good,1
APP002620,Manufacturing,8,17548770,136627,3691209,577,0,0.185,3658331,Good,0
APP002621,Services,10,1235830,8662,343894,718,1,1.549,563394,Good,0
APP002622,Services,9,2655191,24505,490562,794,2,1.777,560428,Good,0
APP002623,Trading,7,8574597,85881,1030936,690,1,0.28,1207129,Average,0
APP002624,Services,13,3653688,21349,1120908,675,1,0.764,1887976,Good,0
APP002625,Trading,7,28708401,163980,6855464,607,2,1.705,11273530,Good,0
APP002626,Services,3,8647389,105076,2742545,524,0,1.037,2141184,Poor,1
APP002627,Manufacturing,18,3087944,28040,1477899,638,1,1.47,1659545,Good,0
APP002628,Services,5,100000,741,50000,670,0,1.054,88664,Good,1
APP002629,Trading,2,14858499,161145,1497510,651,0,1.959,1774708,Poor,0
APP002630,Trading,11,618482,5283,80867,576,1,1.929,120705,Good,0
APP002631,Trading,19,13960614,86283,3979938,794,1,0.684,3816534,Poor,0
APP002632,Services,11,7569548,44580,2897417,528,0,0.833,1707557,Good,1
APP002633,Manufacturing,17,2838609,21215,943285,743,1,0.97,704962,Average,1
APP002634,Manufacturing,4,14205753,160986,4232715,743,0,0.298,4666912,Good,0
APP002635,Services,3,7356673,34419,1777263,679,1,0.918,1830937,Poor,1
APP002636,Services,6,5670639,33954,1270164,828,0,1.572,2341497,Good,0
APP002637,Services,14,283945,3296,71132,718,1,1.759,93782,Good,1
APP002638,Services,11,3852112,19958,1327645,809,0,1.784,1912782,Average,0
APP002639,Services,11,562485,5294,93992,405,0,0.128,144091,Good,0
APP002640,Services,8,682183,4056,278702,759,0,1.599,361598,Average,0
APP002641,Manufacturing,6,2015857,18577,665437,720,2,1.155,1100944,Average,0
APP002642,Manufacturing,8,31708242,233347,6584614,719,1,0.542,11026928,Average,0
APP002643,Services,7,6051064,30339,1818109,725,0,1.048,1867341,Good,0
APP002644,Trading,6,6617125,59690,3210043,613,0,1.704,2013267,Poor,1
APP002645,Manufacturing,10,11420840,112594,1235696,745,1,0.975,2446098,Good,0
APP002646,Trading,6,933082,9177,167776,840,1,2.032,245612,Good,0
APP002647,Services,9,334891,3173,93552,480,1,1.322,146256,Good,0
APP002648,Trading,1,237750,1981,84490,770,0,1.031,138144,Average,0
APP002649,Trading,9,5039333,42812,931728,655,0,0.66,1322536,Average,0
APP002650,Trading,6,15222813,144063,7193716,596,3,0.271,8678155,Average,1
APP002651,Manufacturing,17,15038564,149164,5369200,562,1,1.31,10614932,Good,0
APP002652,Trading,2,958601,9225,432302,691,1,1.247,688002,Good,0
APP002653,Trading,8,26969154,244283,6249485,824,0,1.082,11053921,Good,0
APP002654,Manufacturing,13,79144115,432548,34157141,637,1,1.172,39605650,Good,0
APP002655,Services,7,8702372,51533,2186798,730,0,1.703,4061247,Good,0
APP002656,Trading,6,32255152,204342,6486533,660,1,0.752,10366949,Average,1
APP002657,Services,13,13686917,161923,6359792,511,2,1.245,10297724,Good,1
APP002658,Services,10,2547789,26738,348760,652,0,1.392,219857,Good,1
APP002659,Manufacturing,11,1339071,11748,638945,605,3,0.649,911253,Good,0
APP002660,Services,6,308245,1931,87358,560,1,1.907,87604,Good,0
APP002661,Trading,5,1761447,8967,875527,616,1,1.551,1316357,Average,0
APP002662,Services,9,2497823,29115,788907,636,0,0.201,1066855,Average,0
APP002663,Manufacturing,13,2676783,31065,1078730,776,1,1.794,719280,Average,1
APP002664,Services,3,2843899,14472,292433,658,1,1.917,378695,Good,1
APP002665,Trading,7,112096,1211,50000,523,4,1.808,58844,Poor,1
APP002666,Manufacturing,5,11043300,87117,4361897,780,0,0.91,7261098,Good,0
APP002667,Manufacturing,8,13518792,92825,5585029,704,2,2.089,7003388,Poor,0
APP002668,Services,12,6387640,65957,1042586,702,1,0.386,1273772,Poor,0
APP002669,Services,4,588423,5464,157455,745,1,1.17,248658,Good,0
APP002670,Manufacturing,11,6292308,67119,1684002,669,1,0.474,2530856,Poor,0
APP002671,Trading,6,3584694,17156,507077,608,0,0.935,1007958,Good,0
APP002672,Trading,15,7659719,52251,2123413,714,1,1.912,2182717,Good,0
APP002673,Services,4,34827038,237786,14726166,720,0,1.609,22568362,Good,1
APP002674,Manufacturing,13,2826399,19543,622012,714,1,1.636,467061,Good,0
APP002675,Services,3,4420869,36931,1207029,737,0,0.772,2060206,Average,1
APP002676,Manufacturing,9,974456,6358,472010,678,2,1.975,792614,Poor,0
APP002677,Trading,11,14459677,113795,1629363,572,5,1.05,2588619,Good,0
APP002678,Manufacturing,5,9849144,71223,3315307,597,1,0.226,2249688,Average,0
APP002679,Manufacturing,1,4568937,47033,1815578,789,0,1.312,3597235,Poor,1
APP002680,Trading,6,713953,6565,288689,665,0,0.789,552526,Good,1
APP002681,Manufacturing,8,1266801,12178,489460,553,0,0.392,516447,Good,1
APP002682,Services,6,222210,1315,86790,539,1,1.926,118552,Average,0
APP002683,Manufacturing,5,1210006,8323,149562,526,0,1.311,274196,Good,0
APP002684,Trading,13,10705505,46494,3357831,758,1,1.937,4170311,Average,1
APP002685,Manufacturing,15,6806609,34508,2812406,710,2,1.308,3933838,Average,1
APP002686,Manufacturing,15,4776859,30454,657420,864,0,0.221,923585,Good,1
APP002687,Manufacturing,10,33323013,157024,3492917,727,0,0.157,5148149,Good,0
APP002688,Trading,11,5729590,52646,2439801,735,0,1.811,3326060,Good,0
APP002689,Trading,4,1430434,17858,550599,856,1,0.224,610568,Good,0
APP002690,Trading,7,1224148,6129,324255,567,2,1.369,424520,Average,0
APP002691,Trading,8,2493975,27459,1187527,515,0,0.666,2146056,Good,1
APP002692,Trading,9,1813710,9352,737525,723,1,1.457,1324709,Good,1
APP002693,Manufacturing,9,14881805,145086,7249587,643,0,0.641,12025749,Good,1
APP002694,Trading,8,6643382,63286,3133856,695,3,0.321,3513558,Good,0
APP002695,Services,10,2226186,26022,651198,792,0,1.489,1093334,Good,1
APP002696,Trading,9,2335582,11949,938632,744,1,0.741,1015397,Good,0
APP002697,Services,9,10232098,69530,3762102,819,1,1.197,5628492,Good,0
APP002698,Manufacturing,5,15637826,76987,6639478,569,0,1.57,8970878,Good,0
APP002699,Services,3,212024,1603,88005,745,0,1.435,83608,Poor,1
APP002700,Services,9,2756187,32421,444553,590,0,0.762,524269,Poor,1
APP002701,Trading,6,3974883,42449,769116,828,0,1.521,1342524,Good,1
APP002702,Services,5,7810642,79596,1611277,704,1,1.909,3011684,Good,1
APP002703,Manufacturing,11,4298809,37006,1837308,722,1,1.309,1484440,Average,1
APP002704,Manufacturing,7,6442701,74278,2733616,605,1,1.487,3237482,Good,0
APP002705,Services,17,2680637,21209,799189,630,3,1.895,919273,Good,1
APP002706,Services,11,1083349,5865,360032,712,0,1.703,444107,Good,0
APP002707,Manufacturing,5,11129199,124052,4794112,834,0,0.768,9420135,Good,0
APP002708,Manufacturing,12,12449458,80883,2801594,832,1,2.034,3580755,Good,0
APP002709,Manufacturing,10,9559641,44104,1147840,705,1,0.204,2003112,Average,0
APP002710,Manufacturing,4,11803503,61578,3458881,615,0,1.975,5174159,Good,1
APP002711,Services,5,799065,7385,371954,717,0,0.567,245782,Good,0
APP002712,Trading,11,1695023,15637,705447,797,1,0.987,1088847,Average,0
APP002713,Manufacturing,2,17887318,113313,4411851,675,0,1.779,6488018,Average,0
APP002714,Trading,1,5633829,57614,709347,613,0,0.564,1161699,Good,0
APP002715,Manufacturing,9,3876443,41143,1375237,735,0,0.527,841195,Average,0
APP002716,Manufacturing,8,2419622,28642,1049623,642,0,1.322,904734,Average,0
APP002717,Trading,9,23867443,215789,8734993,632,0,1.44,14447093,Good,0
APP002718,Services,8,248031,2644,66975,660,3,0.264,70720,Poor,0
APP002719,Services,10,5589607,58369,834759,736,1,1.006,1557850,Good,0
APP002720,Manufacturing,15,3401900,21483,1579535,657,1,1.079,2016285,Good,0
APP002721,Services,8,539386,3641,113477,662,1,0.666,56913,Good,0
APP002722,Services,3,38054144,310294,7219434,670,0,1.138,11177517,Good,0
APP002723,Services,2,100000,432,50000,615,0,0.394,63509,Good,0
APP002724,Trading,6,4156363,27618,2046958,816,1,0.765,1997097,Average,0
APP002725,Trading,6,7655705,62131,2787167,846,0,1.455,1479040,Good,1
APP002726,Manufacturing,3,779936,3952,272918,625,0,1.76,217821,Poor,1
APP002727,Manufacturing,1,5004463,26118,1139878,572,2,1.32,846235,Average,0
APP002728,Manufacturing,6,2474491,19862,267654,615,0,0.242,367831,Poor,0
APP002729,Manufacturing,19,17124611,175664,3026246,732,3,1.54,5006412,Good,0
APP002730,Trading,10,500000000,5557287,100000000,661,1,1.855,85190962,Good,0
APP002731,Services,9,5921310,51629,950527,540,0,1.058,1470070,Good,1
APP002732,Trading,7,8655713,70309,3925662,648,1,1.088,7261439,Average,0
APP002733,Manufacturing,6,802538,5913,140651,702,1,2.034,201465,Good,1
